"INTACT ASSURANCE_129","RMI0001003840000901560001",,"PAIEMENT D'UNE INDEMNITÉ POUR LE DOSSIER 14-002724, SUR LA LISTE DE PAIEMENT 1409IC003 (CORPO)","SERVICE DES AFFAIRES JURIDIQUES","AUTRES - ADMINISTRATION GÉNÉRALE","5573,94",
"IPSWITCH INC.","992497",,"SP 1454100-026 - ACHAT DE LICENCE POUR AUGMENTER LA CAPACITÉ DU LOGICIEL WHATSUPGOLD DE 1000 À 2500 ÉQUIPEMENTS ET RENOUVELLEMENT DE SERVICE POUR 1 AN ADDITIONNEL - PROJET 155079","SERVICE DES INFRASTRUCTURES, DE LA VOIRIE ET DES TRANSPORTS","SIGNALISATION LUMINEUSE","21911,84",
"J.A. LARUE INC","986444",,"INVENTAIRE PIÈCES DE REMPLACEMENT, POUR LES MAGASINS SCARM","SERVICE DE L'APPROVISIONNEMENT","MATÉRIEL ROULANT","3086,30",
"J.C. TRANSMISSION INC.","MAD753381",,"RECONDITIONNER TRANSMISSION","SERVICE DU MATÉRIEL ROULANT ET DES ATELIERS","SOUT. MAT. ET TECH. - GESTION DES VÉHICULES ET ATELIERS MRA - À RÉPARTIR","2567,04",
"JACQUES BEAULIEU CONSULTANT INC.","991646",,"ACHAT D'ESPACE PUBLICITAIRE DANS LE CAHIER ESTIVAL DE LA VILLE DE MTL - DOSSIER AC2014","SERVICE DES GRANDS PARCS, DU VERDISSEMENT ET DU MONT ROYAL","ACT. RÉCRÉATIVES - DIR. ET ADM. - À RÉPARTIR","10371,07",
"JEAN GUY DALPE","988579",,"SP 1439001-100 - SOUTIEN EN ANALYSE DE RISQUE DANS LA RÉALISATION DES TRAVAUX SUR LE SITE CAMPUS OUTREMONT - PROJET 152305","SERVICE DE LA MISE EN VALEUR DU TERRITOIRE","CONSTRUCTION D'INFRASTRUCTURES DE VOIRIE","8280,00",
"JELLYCAT INC.","339994",,"PRODUITS POUR LA REVENTE","SERVICE DE L'ESPACE POUR LA VIE","MUSÉES ET CENTRES D'EXPOSITION","2552,29",
"JOHN MEUNIER INC.","992523",,"COLORIMÈTRES","SERVICE DE L'ENVIRONNEMENT","AUTRES - HYGIÈNE DU MILIEU","3104,85",
"JOSEE BLAQUIERE","947673",,"COACHING EXÉCUTIF","SERVICE DES RESSOURCES HUMAINES","GESTION DU PERSONNEL","17787,66",
"JOSEPH BLAIN INC.","985462",,"SERVICE DE TRADUCTION (35 DOCUMENTS) PAR JOSEPH BLAIN INC. POUR LE SERVICE DE LA PERFORMANCE ORGANISATIONNELLE (SPO) - CONTRAT DÉFINITION OMBI / FACTURE NO. 6187 (15 AOÛT 2014)","DIRECTION GÉNÉRALE","CONSEIL ET SOUTIEN AUX INSTANCES POLITIQUES","4666,98",
"K & M TOYS CANADA INC.","SI441899",,"PRODUITS POUR LA REVENTE","SERVICE DE L'ESPACE POUR LA VIE","MUSÉES ET CENTRES D'EXPOSITION","2639,63",
"K2 GEOSPATIAL INC.","987526",,"FORMATION ADMINSTRATEUR JMAP4 - POUR LE PROJET TRVDMADMIN2014 - AUTOMNE 2014 - SOUMISSION 369 -","SERVICE DES TECHNOLOGIES DE L'INFORMATION","GESTION DE L'INFORMATION","3318,74",
"KAMI ENR.","986091",,"CARTOUCHES D'ENCRE","COMMISSION DES SERVICES ÉLECTRIQUES DE MONTRÉAL","AUTRES - AMÉN., URB. ET DÉVELOPPEMENT","2313,47",
"KENWORTH MONTREAL","ROS753552",,"[FAB: E-ONE] - FAIRE REP FAN EN TROUBLE / FACTURE:242650056","SERVICE DU MATÉRIEL ROULANT ET DES ATELIERS","SOUT. MAT. ET TECH. - GESTION DES VÉHICULES ET ATELIERS MRA - À RÉPARTIR","2345,86",
"KLENZOID COMPAGNIE LIMITEE","989954",,"VCR - ALGAECIDE-C, LOKOR... POUR LES ARÉNAS CAMILIEN-HOUDE ET DOUG-HARVEY - P.  PLOURDE C/M","SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE","SOUT. MAT. ET TECH. - GESTION DES IMMEUBLES GPI - À RÉPARTIR","2106,83",
"KOREM LOGICIELS ET DONNEES GEOSPATIAUX INC.","986680",,"RENOUVELLEMENT  DE LA MAINTENANCE MAPINFO PROFESSIONAL V12 VERSION ANGLAIS 22 UTILISATEURS DU 1E NOVEMBRE 2014 AU 31 OCTOBRE 2015. VOIR LA SOUMISSION KLS14254 EN DATE DU 5 AOÛT 2014.","SERVICE DE LA MISE EN VALEUR DU TERRITOIRE","AMÉN., URB. ET DÉVEL. - DIR.ADM. ET SOUTIEN - À RÉPARTIR","11294,10",
"KOREM LOGICIELS ET DONNEES GEOSPATIAUX INC.","991749",,"SOUMISSION KLS14327 - LOGICIEL MAPINFO PROFESSIONNEL V11.5 - ISABELLE GUY","SERVICE DES INFRASTRUCTURES, DE LA VOIRIE ET DES TRANSPORTS","TRANSPORT - SOUTIEN TECH. ET FONCT.- À RÉPARTIR","2190,37",
"LA CAPITALE_41","RMI0000994260000904860001",,"PAIEMENT D'UNE INDEMNITÉ POUR LE DOSSIER 14-002180, SUR LA LISTE DE PAIEMENT 1409IC006 (CORPO)","SERVICE DES AFFAIRES JURIDIQUES","AUTRES - ADMINISTRATION GÉNÉRALE","9200,83",
"LA COMPAGNIE CANADIENNE DE PRODUITS OPTIQUES LTÉE","RMI0000983690001009300006",,"PAIEMENT D'UNE INDEMNITÉ POUR LE DOSSIER 14-001304, SUR LA LISTE DE PAIEMENT 1408IC010 (CORPO)","SERVICE DES AFFAIRES JURIDIQUES","AUTRES - ADMINISTRATION GÉNÉRALE","2500,00",
"LA CORPORATION DES BIBLIOTHECAIRES PROF.DU QUEBEC","992414",,"INSCRIPTION DES EMPLOYÉS AU FORUM DES BIBLIOTHÈQUES","SERVICE DE LA CULTURE","BIBLIOTHÈQUES","9116,17",
"LA MAISON DE L'EDUCATION INC","152308",,"LIVRES REÇUS DANS LES BIBLIOTHÈQUES MUNICIPALES","SERVICE DE LA CULTURE","BIBLIOTHÈQUES","3100,95",
"LA MODELERIE DE MONTREAL INC.","ROS753940",,"MATÉRIEL POUR FABRICATION DE BANCS DE PARC VILLE MARIE","SERVICE DU MATÉRIEL ROULANT ET DES ATELIERS","SOUT. MAT. ET TECH. - GESTION DES VÉHICULES ET ATELIERS MRA - À RÉPARTIR","3111,32",
"LA MODELERIE DE MONTREAL INC.","ROS753942",,"MATÉRIEL POUR FABRICATION DE BANCS DE PARC VILLE MARIE","SERVICE DU MATÉRIEL ROULANT ET DES ATELIERS","SOUT. MAT. ET TECH. - GESTION DES VÉHICULES ET ATELIERS MRA - À RÉPARTIR","3111,32",
"LA MODELERIE DE MONTREAL INC.","ROS753936",,"MATÉRIEL POUR FABRICATION DE BANCS DE PARC VILLE MARIE","SERVICE DU MATÉRIEL ROULANT ET DES ATELIERS","SOUT. MAT. ET TECH. - GESTION DES VÉHICULES ET ATELIERS MRA - À RÉPARTIR","3629,87",
"LA MODELERIE DE MONTREAL INC.","ROS753941",,"MATÉRIEL POUR FABRICATION DE BANCS DE PARC VILLE MARIE","SERVICE DU MATÉRIEL ROULANT ET DES ATELIERS","SOUT. MAT. ET TECH. - GESTION DES VÉHICULES ET ATELIERS MRA - À RÉPARTIR","3629,87",
"LA MODELERIE DE MONTREAL INC.","ROS753943",,"MATÉRIEL POUR FABRICATION DE BANCS DE PARC VILLE MARIE","SERVICE DU MATÉRIEL ROULANT ET DES ATELIERS","SOUT. MAT. ET TECH. - GESTION DES VÉHICULES ET ATELIERS MRA - À RÉPARTIR","3629,87",
"LA MODELERIE DE MONTREAL INC.","ROS753945",,"MATÉRIEL POUR FABRICATION DE BANCS DE PARC VILLE MARIE","SERVICE DU MATÉRIEL ROULANT ET DES ATELIERS","SOUT. MAT. ET TECH. - GESTION DES VÉHICULES ET ATELIERS MRA - À RÉPARTIR","5081,82",
"LA PERSONNELLE ASS. GÉNÉRALES_5","RMI0000976700000906810007",,"PAIEMENT D'UNE INDEMNITÉ POUR LE DOSSIER 14-000651, SUR LA LISTE DE PAIEMENT 1409IC002 (CORPO)","SERVICE DES AFFAIRES JURIDIQUES","AUTRES - ADMINISTRATION GÉNÉRALE","8104,79",
"LA PRESSE LTEE","987367",,"AFFICHAGE POSTE BVG - PARUTION 30 AOUT 2014","BUREAU DU VÉRIFICATEUR GÉNÉRAL","ADMINISTRATION, FINANCES ET APPROVISIONNEMENT","5807,59",
"LA PRESSE LTEE","991109",,"AFFICHAGE POSTES BVG","BUREAU DU VÉRIFICATEUR GÉNÉRAL","ADMINISTRATION, FINANCES ET APPROVISIONNEMENT","5471,80",
"LA PRESSE LTEE","985941",,"APPELS D'OFFRES: SERVICE DE L'EAU; SERVICES INSTITUTIONNELS, GESTION ET PLANIFICATION FINANCIÈRE; APPROVISIONNEMENT; SERVICE DE LA DIVERSITÉ SOCIALE; DIRECTION DE L'ÉPURATION EAUX USÉES.","SERVICE DES COMMUNICATIONS","REL. AVEC LES CITOYENS ET COMMUNICATIONS","6094,70",
"LA PRESSE LTEE","2312049",,"CAMPAGNE DE PUB LA PRESSE / LAPRESSE +  REF 772","SERVICE DE L'ESPACE POUR LA VIE","MUSÉES ET CENTRES D'EXPOSITION","3349,98",
"LA PRESSE LTEE","2324125",,"CAMPAGNE PBLICITAIRE BIODÔME REF 854","SERVICE DE L'ESPACE POUR LA VIE","MUSÉES ET CENTRES D'EXPOSITION","2332,48",
"LA PRESSE LTEE","2319767",,"CAMPAGNE PUBLICITAIRE ARTS AU JARDIN REF 855","SERVICE DE L'ESPACE POUR LA VIE","MUSÉES ET CENTRES D'EXPOSITION","3349,98",
"LA PRESSE LTEE","2323832",,"DOUBLE ÎLOT REF 856","SERVICE DE L'ESPACE POUR LA VIE","MUSÉES ET CENTRES D'EXPOSITION","5850,00",
"LA PRESSE LTEE","2336996",,"PUB JARDINS DE LUMIÈRE LA PRESSE REF 949","SERVICE DE L'ESPACE POUR LA VIE","MUSÉES ET CENTRES D'EXPOSITION","4050,01",
"LA PRESSE LTEE","2321133",,"PUBLICITÉ CAMPAGNE BIODÔME ET ÉTÉ REF 858-857","SERVICE DE L'ESPACE POUR LA VIE","MUSÉES ET CENTRES D'EXPOSITION","4634,00",
"LA PRESSE LTEE","2340380",,"PUBLICITÉ CORPO PLANÉTARIUM","SERVICE DE L'ESPACE POUR LA VIE","MUSÉES ET CENTRES D'EXPOSITION","2317,51",
"LA PRESSE LTEE","2344388",,"PUBLICITÉ INSTITUTIONS","SERVICE DE L'ESPACE POUR LA VIE","MUSÉES ET CENTRES D'EXPOSITION","4070,01",
"LA QUINTESSENCE","991359",,"N. FORTIN / 101139 / CONTRAT  POUR FIN D'ANNÉE 2014","SERVICE DE L'ESPACE POUR LA VIE","MUSÉES ET CENTRES D'EXPOSITION","6000,00",
"LAFLEUR ET FILS INC","988628",,"APPEL D'OFFRES SUR INVITATION # 14-13733 - SERVICE D'ENTRETIEN DE PORTES DE GARAGE (CONTRAT DE 36 MOIS POUR UN MONTANT DE 76 527.36 $) - 1ER BC DE 4 - ANNÉE 2014","SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE","SOUT. MAT. ET TECH. - GESTION DES IMMEUBLES GPI - À RÉPARTIR","14115,02",
"LAFLEUR ET FILS INC","988461",,"CHANGEMENT D'UNE PORTE AU GYMNASE GADBOIS  - ÉRIC DESROCHERS C/M PORTES MOBILES","SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE","SOUT. MAT. ET TECH. - GESTION DES IMMEUBLES GPI - À RÉPARTIR","4449,19",
"LALEMA INC.","987261",,"101138 - PRODUITS D'ENTRETIEN POUR LE BIODÔME DE MONTRÉAL À L'ATTENTION DE ROGER D'AMOURS","SERVICE DE L'ESPACE POUR LA VIE","MUSÉES ET CENTRES D'EXPOSITION","2190,27",
"LALEMA INC.","987016",,"101138 : PRODUITS D'ENTRETIEN POUR LE BIODÔME À L'ATTENTION DE ROGER D'AMOURS","SERVICE DE L'ESPACE POUR LA VIE","MUSÉES ET CENTRES D'EXPOSITION","2122,97",
"LAMPADAIRES FERALUX INC","988923",,"FUT CONIQUE CARRE DE 15 PIEDS (4.6 M),EN ACIER GALVANISE,SANS PRISE DE COURANT,FINI POUDRE DE POLYESTER CUITE NOIR TEXTURE,RAL 9005,SELON LE DESSIN # DN4313","SERVICE DE L'APPROVISIONNEMENT","TRAVAUX PUBLICS, AMÉNAGEMENT EXTÉRIEUR","2575,64",
"LAMPADAIRES FERALUX INC","988923",,"FUT CONIQUE CARRE DE 15 PIEDS (4.6 M),EN ACIER GALVANISE,SANS PRISE DE COURANT,FINI POUDRE DE POLYESTER CUITE NOIR TEXTURE,RAL 9005,SELON LE DESSIN # DN4313","SERVICE DE L'APPROVISIONNEMENT","TRAVAUX PUBLICS, AMÉNAGEMENT EXTÉRIEUR","31766,29",
"LAMPADAIRES FERALUX INC","990111",,"RALLONGE POUR FUT DE FEUX DE CIRCULATION, DROITE, ROND, DE 4 M ET 4.6 M, EN ACIER GALVANISE 30"" DE LONG, 4 POUCES DE DIAMETRE EXTERIEUR, FINI POUDRE DE POLYESTER CUITE NOIR TEX","SERVICE DE L'APPROVISIONNEMENT","TRAVAUX PUBLICS, AMÉNAGEMENT EXTÉRIEUR","16388,95",
"LANGEVIN & FOREST LTEE","ROS753678",,"MADRIER EN IPE 2"" X 6"" X 16 PIEDS  $ 156.24","SERVICE DU MATÉRIEL ROULANT ET DES ATELIERS","SOUT. MAT. ET TECH. - GESTION DES VÉHICULES ET ATELIERS MRA - À RÉPARTIR","10532,44",
"LANGEVIN & FOREST LTEE","ROS753679",,"MADRIER EN IPE DE 1"" 1/2  X  2"" 7/8  MINIMUN  X 16 PIEDS $ 97.82","SERVICE DU MATÉRIEL ROULANT ET DES ATELIERS","SOUT. MAT. ET TECH. - GESTION DES VÉHICULES ET ATELIERS MRA - À RÉPARTIR","10144,98",
"LANGLOIS KRONSTROM DESJARDINS","991099",,"FACTURE 0000522526 -SERVICES PROFESSIONNELS","BUREAU DU VÉRIFICATEUR GÉNÉRAL","ADMINISTRATION, FINANCES ET APPROVISIONNEMENT","10879,25",
"LASALLE DODGE CHRYSLER JEEP (DIVISION DE SANDHU MOTORS)","973437",,"PROJET 59002 - AQUISITION D'UN CAMION DODGE DURANGO, VERSION SPÉCIAL -  SERVICE AWD - POUR EFFECTUER LA SURVEILLANCE DE LA SIGNALISATION & LA CIRCULATION DES CHANTIERS.","SERVICE DES INFRASTRUCTURES, DE LA VOIRIE ET DES TRANSPORTS","CONSTRUCTION D'INFRASTRUCTURES DE VOIRIE","38221,69",
"LE DEVOIR","991151",,"PLACEMENTS MÉDIAS D'AVIS PUBLICS","SERVICE DES COMMUNICATIONS","REL. AVEC LES CITOYENS ET COMMUNICATIONS","7602,78",
"LE GROUPE J.S.V. INC","988287",,"CDM - INVENTAIRE","SERVICE DE L'APPROVISIONNEMENT","OUTILLAGE ET MACHINERIE","2706,93",
"LE GROUPE J.S.V. INC","723638-171",,"OUMA, A, OUTIL DE COUPE (FORETS,MÈCHES) CLARKSON OSBORN","SERVICE DE L'APPROVISIONNEMENT","OUTILLAGE ET MACHINERIE","2504,31",
"LE GROUPE LEFEBVRE M.R.P. INC","992009",,"TOITURE BIODÔME - BIO-000414-1","SERVICE DE L'ESPACE POUR LA VIE","MUSÉES ET CENTRES D'EXPOSITION","16196,40",
"LE GROUPE MASTER S.E.C.","988684",,"RÉPARATION ARÉNA CONFÉDÉRATION (BÂTIMENT #0297) - PATRICK PLOURDE C/M VCR","SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE","SOUT. MAT. ET TECH. - GESTION DES IMMEUBLES GPI - À RÉPARTIR","3168,94",
"LECUYER & FILS LTEE","989544",,"ANNEAUX D'AJUSTEMENT - SOUM #60933","COMMISSION DES SERVICES ÉLECTRIQUES DE MONTRÉAL","AUTRES - AMÉN., URB. ET DÉVELOPPEMENT","6800,20",
"LEDUC ELECTRIQUE LTEE.","990420",,"AMIANTE - MOTEUR AVEC POMPE - POUR HDV - R.  LAMOUREUX C/M.","SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE","SOUT. MAT. ET TECH. - GESTION DES IMMEUBLES GPI - À RÉPARTIR","4242,03",
"LEDUC ELECTRIQUE LTEE.","990425",,"CHAUFFAGE - MOTEUR + POMPE POUR LE BAIN QUINTAL - R.  LAMOUREUX C/M","SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE","SOUT. MAT. ET TECH. - GESTION DES IMMEUBLES GPI - À RÉPARTIR","2556,73",
"LEDUC ELECTRIQUE LTEE.","988175",,"RÉPARER POMPE  PLAD   POUR LE PAVILLON LA FONTAINE -  ROBERT LAMOUREUX  C/M CHAUFFAGE","SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE","SOUT. MAT. ET TECH. - GESTION DES IMMEUBLES GPI - À RÉPARTIR","2069,29",
"LEGER","986829",,"ÉTUDE CLIENT","SERVICE DE LA CONCERTATION DES ARRONDISSEMENTS","TRANSPORT - SOUTIEN TECH. ET FONCT.- À RÉPARTIR","22546,71",
"L'EMPREINTE IMPRIMERIE INC.","987469",,"CARTONS: RLPP - FICHE DE RELANCE RÉSIDUS ALIMENTAIRES - PROJET 14630 - DEVIS 11195","SERVICE DES COMMUNICATIONS","ADMINISTRATION, FINANCES ET APPROVISIONNEMENT","2686,11",
"L'EMPREINTE IMPRIMERIE INC.","989798",,"DOCUMENT SCHÉMA D'AMÉNAGEMENT - PROJET 14683 - DEVIS 11257","SERVICE DES COMMUNICATIONS","ADMINISTRATION, FINANCES ET APPROVISIONNEMENT","4822,55",
"L'EMPREINTE IMPRIMERIE INC.","990887",,"RÉSUMÉ DU SCHÉMA D'AMÉNAGEMENT - PROJET 14732 - DEVIS 11317","SERVICE DES COMMUNICATIONS","ADMINISTRATION, FINANCES ET APPROVISIONNEMENT","2380,16",
"LES ACCESSOIRES DE THEATRE JOHNNY BROWN INC.","986758",,"CONTRAT 14054 - ACQUISITION DE POTEAUX ATTRIBUÉS AUX EMPLOYÉS DE LA DIVISION DE LA GESTION DES INSTALLATIONS SPORTIVES AU COMPLEXE SPORTIF CLAUDE-ROBILLARD","SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE","GESTION INSTALL. - CENTRES COMMUN. - ACT.RÉCRÉATIVES","4386,96",
"LES ARTS CARNAVALENT","987387",,"RÉALISATION D'UN PLAN D'AFFAIRES","SERVICE DE LA CULTURE","AUTRES - ACTIVITÉS CULTURELLES","5185,53",
"LES ATELIERS AUDIO-VISUELS DU QUEBEC","1303278",,"LIVRES REÇUS DANS LES BIBLIOTHÈQUES MUNICIPALES","SERVICE DE LA CULTURE","BIBLIOTHÈQUES","3138,38",
"LES CONSULTANTS S.M. INC.","989814",,"14-19: PRET DE PERSONNEL POUR SOUTIEN (SERVICES PROFESSIONNELS) / OFFRE DE SERVICE : F14 18321-990","SERVICE DES INFRASTRUCTURES, DE LA VOIRIE ET DES TRANSPORTS","TRANSPORT - SOUTIEN TECH. ET FONCT.- À RÉPARTIR","22439,88",
"LES EMBALLAGES CARROUSEL INC","938544-18",,"ENNA, A, SACS À ORDURES","SERVICE DE L'APPROVISIONNEMENT","ENVIRONNEMENT ET NATURE","18133,81",
"LES ENT. DM LEO INC.","51584",,"ENTRETIEN ET RÉPARATION SPVM - NO FACT MAXIMO : 394527","SERVICE DE POLICE DE LA VILLE DE MONTRÉAL","SURV. DE LA RÉGLEMENTATION DU STATIONNEMENT","2454,04",
"LES EQUIPEMENTS TWIN (1980) LTEE.","CAR753547",,"[FAB: VERSALIFT] [PIÈCE: 72020-1] - 720201 BEARING TOURELLE","SERVICE DU MATÉRIEL ROULANT ET DES ATELIERS","SOUT. MAT. ET TECH. - GESTION DES VÉHICULES ET ATELIERS MRA - À RÉPARTIR","2605,04",
"LES ESCALES IMPROBABLES DE MONTREAL","992096",,"PLACEMENT MÉDIA POUR REDBALL PROJECT DANS LE CADRE DES ESCALES IMPROBABLES.","SERVICE DE LA CULTURE","AUTRES - ACTIVITÉS RÉCRÉATIVES","2255,08",
"LES GOUDRONS DU QUEBEC INC.","991877",,"TNC # 14420 - RÉPARATION DE PLUSIEURS FISSURES  ET NETTTOYER LES JOINTS DES MARCHES ET ESTRADES - CENTRE SPORTIF CLAUDE ROBILLARD (0095)","SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE","SOUT. MAT. ET TECH. - GESTION DES IMMEUBLES GPI - À RÉPARTIR","3847,67",
"LES HABITATIONS MONACO INC.","986008",,"TRAVAUX - CHUTE À NEIGE","SERVICE DE LA CONCERTATION DES ARRONDISSEMENTS","TRANSPORT - SOUTIEN TECH. ET FONCT.- À RÉPARTIR","2902,27",
"LES INDUSTRIES PAMILIO INC.","989783",,"RÉAPPROVISIONNEMENT DU CENTRE DE DISTRIBUTION  AFIN DE MAINTENIR UN INVENTAIRE DE PIÈCES DE D'ARTICLES. LOCALISATION:  COLBERT, ANCIENNEMENT LOUVAIN","SERVICE DE L'APPROVISIONNEMENT","VÊTEMENT ET ÉQUIPEMENT DE TRAVAIL","10734,06",
"LES JARDINS LUMIERES DE L'AVENIR INC.","943571",,"RÉAMÉNAGEMENT ET BONIFICATION DE LA MISE EN LUMIÈRE DU JARDIN ET DU PAVILLON JAPONAIS","SERVICE DE L'ESPACE POUR LA VIE","MUSÉES ET CENTRES D'EXPOSITION","7000,00",
"LES LOCATIONS L.G. (1986) INC.","991996",,"LOCATION DE NACELLE","SERVICE DE L'ESPACE POUR LA VIE","MUSÉES ET CENTRES D'EXPOSITION","2593,33",
"LES LOGICIELS HERITAGE INC.","986147",,"AUTORISER UNE DÉPENSE POUR LE DÉVELLOPPEMENT D'UNE APPLICATION INFO-NEIGE- NÉGOCIATION DE GRÉ À GRÉ SELON L'OFFRE DE SERVICE DU 29 AOÛT 2014","SERVICE DES TECHNOLOGIES DE L'INFORMATION","GESTION DE L'INFORMATION","22297,80",
"LES PAVAGES DANCAR (2009) INC.","990155",,"TRAVAUX DE RÉPARATION D'ASPHALTE DES SECTIONS DANGEREUSES À LA CAVALERIE DU SPVM","SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE","SOUT. MAT. ET TECH. - GESTION DES IMMEUBLES GPI - À RÉPARTIR","2862,42",
"LES PETROLES PARKLAND","PLUSIEURS",,"FACTURE POUR LIVRAISON RÉGULIÈRE DE CARBURANT AUX POSTES D'ESSENCE DE LA VILLE","FACTURATION PÉRIODIQUE À RÉPARTIR SELON UTILISATION",,"443006,00",
"LES PRODUCTIONS TROUBLEMAKERS INC.","992103",,"SOUTIEN ARTISTIQUE ET TECHNIQUE PROJET CÉSAR À LA BELLE ÉTOILE - 14 JUILLET 2014","SERVICE DE LA CULTURE","AUTRES - ACTIVITÉS RÉCRÉATIVES","5863,18",
"LES PRODUITS ENERGETIQUES G.A.L. INC.","989444",,"TRAVAUX SUR GÉNÉRATRICE DANS DIVERS BÂTIMENTS","SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE","SOUT. MAT. ET TECH. - GESTION DES IMMEUBLES GPI - À RÉPARTIR","2718,01",
"LES PRODUITS ENERGETIQUES G.A.L. INC.","989662",,"TRAVAUX SUR GÉNÉRATRICE DANS DIVERS BÂTIMENTS","SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE","SOUT. MAT. ET TECH. - GESTION DES IMMEUBLES GPI - À RÉPARTIR","3728,46",
"LES PRODUITS ENERGETIQUES G.A.L. INC.","989651",,"TRAVAUX SUR GÉNÉRATRICES DANS DIVERS BÂTIMENTS","SERVICE DE LA GESTION ET DE LA PLANIFICATION IMMOBILIÈRE","SOUT. MAT. ET TECH. - GESTION DES IMMEUBLES GPI - À RÉPARTIR","3557,34",
"LES RESSORTS LASALLE INC","MAD753171",,"[FAB: STERLING] [PIÈCE: N.P.N] - RÉPARER JUMELLES DE LA SUSPENSION AVANT C/D","SERVICE DU MATÉRIEL ROULANT ET DES ATELIERS","SOUT. MAT. ET TECH. - GESTION DES VÉHICULES ET ATELIERS MRA - À RÉPARTIR","2061,00",
"LES RESSORTS LASALLE INC","MAD752226",,"0 FAIRE SUSPENSION ARRIERE","SERVICE DU MATÉRIEL ROULANT ET DES ATELIERS","SOUT. MAT. ET TECH. - GESTION DES VÉHICULES ET ATELIERS MRA - À RÉPARTIR","2575,55",
"LES RESSORTS LASALLE INC","AVM753742",,"REMPLACEMENT DES KINGS PINS PLUS REMPLACER HOUSING DE DIFFÉRENTIEL (CRAQUER SOUS LES LAMES) RÉFÉRENCE FACTURE 73311 SUR CAMION INTERNATIONAL 323-90205","SERVICE DU MATÉRIEL ROULANT ET DES ATELIERS","SOUT. MAT. ET TECH. - GESTION DES VÉHICULES ET ATELIERS MRA - À RÉPARTIR","4385,59",
"LIBRAIRIE BERTRAND","111362",,"LIVRES REÇUS DANS LES BIBLIOTHÈQUES MUNICIPALES","SERVICE DE LA CULTURE","BIBLIOTHÈQUES","3074,84",
"LIETTE MONAT STRATEGIES D'AFFAIRES","989155",,"12 RENCONTRES EN COACHING POUR LA PÉRIODE DU 1ER SEPTEMBRE AU 30 DÉCEMBRE 2014","SERVICE DES INFRASTRUCTURES, DE LA VOIRIE ET DES TRANSPORTS","TRANSPORT - SOUTIEN TECH. ET FONCT.- À RÉPARTIR","12445,28",
"LINDE CANADA LIMITEE","986313",,"BARRIÈRE PORTATIVE XTIRPA - SOUM. 10275721","COMMISSION DES SERVICES ÉLECTRIQUES DE MONTRÉAL","AUTRES - AMÉN., URB. ET DÉVELOPPEMENT","3585,97",
"LITERIE LAURIER INC.","991738",,"RÉAPPROVISIONNEMENT DU CENTRE DE DISTRIBUTION  AFIN DE MAINTENIR UN INVENTAIRE DE PIÈCES DE D'ARTICLES. LOCALISATION:  COLBERT, ANCIENNEMENT LOUVAIN","SERVICE DE L'APPROVISIONNEMENT","AMEUBLEMENT","2371,08",
"LKQ PINTENDRE AUTOS INC.","ROS753929",,"[PIÈCE: PEINTENDRE] - CAPOT USAGÉ $2300.00","SERVICE DU MATÉRIEL ROULANT ET DES ATELIERS","SOUT. MAT. ET TECH. - GESTION DES VÉHICULES ET ATELIERS MRA - À RÉPARTIR","2385,35",
"LOCATION D'AUTOS ET CAMIONS DISCOUNT","989945",,"LOCATION POUR 4 MOIS D'UNE AUTO POUR LES INSPECTIONS EN 2014","SERVICE DE L'EAU","RÉSEAU DE DISTRIBUTION DE L'EAU POTABLE","3069,84",
"LOCATION D'AUTOS ET CAMIONS DISCOUNT","953635",,"LOCATION VÉHICULE DGSRE UNITÉ EST 2014","SERVICE DE L'EAU","RÉSEAU DE DISTRIBUTION DE L'EAU POTABLE","3170,95",
"LOCATION D'OUTILS SIMPLEX S.E.C.","CAR746521",,"[FAB: SIMPLEX] - LOCATION CISOR-LIFT 26' X 32PO. AVEC EXTENSION","SERVICE DU MATÉRIEL ROULANT ET DES ATELIERS","SOUT. MAT. ET TECH. - GESTION DES VÉHICULES ET ATELIERS MRA - À RÉPARTIR","2853,89",
"LOCATION LORDBEC INC.","984789",,"TRAVAUX - CHUTE À NEIGE","SERVICE DE LA CONCERTATION DES ARRONDISSEMENTS","TRANSPORT - SOUTIEN TECH. ET FONCT.- À RÉPARTIR","2527,95",
